private_id	age	gender	ethnicity	condition	valence	stimulus	valence_self_report	recognize_vid_self_report	recognize_vid_binary	partner_relationship	face_touching	gaze	AU_intensity	AU_activity	AU01	AU02	AU04	AU05	AU06	AU07	AU09	AU10	AU12	AU14	AU15	AU17	AU20	AU23	AU25	AU26	AU45	AU28_c	AU01_c	AU02_c	AU04_c	AU05_c	AU06_c	AU07_c	AU09_c	AU10_c	AU12_c	AU14_c	AU15_c	AU17_c	AU20_c	AU23_c	AU25_c	AU26_c	AU45_c
2046637	18	Female	White	alone	fear	TheShining	Neutral	Yesrememberitwell	Yes	NA	No	NA	0.217232946	0.133699803	0.122143847	0.032720344	0.891069845	0.046868071	0.171757206	1.375676275	0.053855322	0.020992239	0.001434313	0.068574002	0.120013858	0.14805571	0.054736696	0.088917683	0.145451774	0.214513581	0.136179324	0	0.098808204	0	0.870149667	0.006374723	0.578159645	0.563747228	0.010532151	0.008592018	0	0.16075388	0.010532151	0.031735033	0.029517738	0	0.002494457	0.00443459	0.030764967
2046637	18	Female	White	alone	neutral	Blue(1)	Neutral	Noneverseenbefore	No	NA	No	NA	0.057056792	0.015544041	0.033782383	0.020656304	0.007443869	0.035129534	0	0.320379965	0.013696028	0	0	0	0.041139896	0.103506045	0.029568221	0.019378238	0.102072539	0.112607945	0.130604491	0	0	0	0	0.006908463	0	0.041450777	0	0	0	0.010362694	0	0	0	0	0	0	0.221070812
2046637	18	Female	White	alone	neutral	Blue(2)	Neutral	Noneverseenbefore	No	NA	No	NA	0.074907269	0.051770985	0.053554585	0.027816594	2.62E-05	0.076960699	0	0.449170306	0.062087336	0	0	0.103842795	0.043510917	0.143213974	0.033563319	0.01980786	0.080786026	0.087379913	0.091703057	0	0.004366812	0	0	0.145851528	0	0.096069869	0	0	0	0.612227074	0	0	0	0	0	0	0.073362445
2046637	18	Female	White	alone	neutral	Blue(3)	Neutral	Noneverseenbefore	No	NA	No	NA	0.07952486	0.064624479	0.03643289	0.019177751	0	0.063264813	0	0.358887545	0.015151149	0	0.000882709	0.252079807	0.043035067	0.101620314	0.027061669	0.055259976	0.090386941	0.153966143	0.13471584	0	0.008464329	0	0	0.105199516	0	0.051995163	0	0	0	0.835550181	0	0	0	0	0	0	0.162031439
2046637	18	Female	White	alone	neutral	TheLover	Neutral	Noneverseenbefore	No	NA	No	NA	0.073055165	0.048777246	0.078636364	0.020861244	0.024258373	0.052360447	0.004186603	0.408859649	0.051427432	0	0.002703349	0.011339713	0.044194577	0.146826156	0.037416268	0.029322169	0.095350877	0.097288676	0.136905901	0	0.019936204	0.005582137	0	0.015948963	0.006379585	0.289473684	0	0	0.003987241	0.3476874	0	0.015151515	0.011164274	0.007177033	0	0	0.155502392
2047146	19	Female	White	alone	amusement	AFishCalledWanda	Pleasant	Noneverseenbefore	No	NA	Yes	NA	0.378042575	0.168166054	0.230720488	0.118730345	0.805846046	0.061924431	0.01465149	1.193412345	0.053034499	0.66507862	0.959227881	0.359380427	0.157479465	0.493914574	0.199363999	0.092485332	0.300391927	0.356482046	0.364599859	0.02628491	0.078620042	0.135883595	0.012438395	0.551513729	0	0.058671673	0.048345459	0.862708284	0.053039193	0.102792772	0.140107956	0.184933114	0.259563483	0.150668857	0.103496832	0.043417038	0.214503638
2047146	19	Female	White	alone	amusement	Benny&Joon	Pleasant	Yesbutcanbarelyremember	Yes	NA	No	NA	0.372422688	0.175118447	0.184940853	0.093793673	0.926121045	0.051845942	0.002924347	1.218522696	0.039416781	0.492905089	0.923543329	0.59269326	0.138563961	0.405881706	0.179485557	0.10450619	0.329675378	0.28373315	0.362632737	0	0.051444292	0.117469051	0.004401651	0.435488308	0	0.01650619	0	0.82778542	0.088858322	0.319944979	0.126272352	0.251169188	0.238514443	0.395323246	0.073452545	0.020357634	0.185144429
2047146	19	Female	White	alone	amusement	SomethingAboutMary	Pleasant	Yesrememberitwell	Yes	NA	No	NA	0.301659275	0.107269504	0.147125347	0.074440333	1.027548566	0.041510176	0	1.042042091	0.036371415	0.286875578	0.620191952	0.353570768	0.115811748	0.417375116	0.160989824	0.084227567	0.231526364	0.229227567	0.259373265	0.001156337	0.043940796	0.038621647	0.011100833	0.61147086	0	0.011563367	0	0.515263645	0	0.016882516	0.024051804	0.291859389	0.172294172	0.030296022	0.015032377	0.003931545	0.143385754
2047146	19	Female	White	alone	amusement	SomethingAboutMary(2)	Pleasant	Yesbutcanbarelyremember	Yes	NA	Yes	NA	0.305149959	0.114288275	0.136455719	0.081853711	0.762296522	0.057811043	0.006141986	0.816181427	0.052248118	0.251030835	0.705080674	0.190150592	0.162576192	0.641455719	0.173334529	0.095376479	0.333623162	0.413027967	0.308904625	0.004302617	0.032448906	0.050555755	0.017569021	0.364467551	0	0.025277877	0.005736823	0.461276443	0.003944066	0.051272858	0.072068842	0.255826461	0.260666906	0.150233058	0.058264611	0.052707063	0.190570097
2047146	19	Female	White	alone	fear	BlairWitchProject	Unpleasant	Noneverseenbefore	No	NA	No	NA	0.356857969	0.242658005	0.165692245	0.078574909	0.687986196	0.094348356	0.00591961	0.521534714	0.137352822	0.55772635	0.671295168	0.67589525	0.174965489	0.83770605	0.099512789	0.055209095	0.396045473	0.554474218	0.352346732	0.006496143	0.146569225	0.092570037	0.421843281	0.716605765	0.002030045	0.074299635	0.181892002	0.317092976	0.008526188	0.302070646	0.542427933	0.17864393	0.140479091	0.913114089	0.036134795	0.023954527	0.263093788
